,algorithm,step,winrate,drawrate,loserate
389,CrossQ + L2 + Target,8236,0.07,0.6100000000000001,0.3
390,CrossQ + L2 + Target,8236,0.07,0.6100000000000001,0.3
391,CrossQ + L2 + Target,8258,0.060000000000000005,0.63,0.3
392,CrossQ + L2 + Target,8270,0.08,0.63,0.30999999999999994
393,CrossQ + L2 + Target,8271,0.08,0.63,0.31
394,CrossQ + L2 + Target,8285,0.07,0.61,0.31
395,CrossQ + L2 + Target,8299,0.08,0.62,0.31
396,CrossQ + L2 + Target,8301,0.07,0.62,0.29
397,CrossQ + L2 + Target,8310,0.09,0.62,0.3
398,CrossQ + L2 + Target,8323,0.1,0.6100000000000001,0.3
399,CrossQ + L2 + Target,8327,0.09,0.5900000000000001,0.3
400,CrossQ + L2 + Target,8329,0.09999999999999999,0.61,0.31000000000000005
401,CrossQ + L2 + Target,8347,0.09,0.5900000000000001,0.32000000000000006
402,CrossQ + L2 + Target,8380,0.08,0.5900000000000001,0.30000000000000004
403,CrossQ + L2 + Target,8441,0.08,0.59,0.30000000000000004
404,CrossQ + L2 + Target,8487,0.07999999999999999,0.62,0.29000000000000004
405,CrossQ + L2 + Target,8522,0.09,0.63,0.3
406,CrossQ + L2 + Target,8536,0.07,0.61,0.31
407,CrossQ + L2 + Target,8541,0.09,0.62,0.31
408,CrossQ + L2 + Target,8556,0.08,0.61,0.3
409,CrossQ + L2 + Target,8561,0.08,0.62,0.29000000000000004
410,CrossQ + L2 + Target,8574,0.09,0.62,0.30000000000000004
411,CrossQ + L2 + Target,8578,0.07999999999999999,0.62,0.29000000000000004
412,CrossQ + L2 + Target,8580,0.08999999999999998,0.63,0.30000000000000004
413,CrossQ + L2 + Target,8603,0.08,0.61,0.30000000000000004
414,CrossQ + L2 + Target,8618,0.09,0.6,0.31
415,CrossQ + L2 + Target,8631,0.07,0.61,0.32999999999999996
416,CrossQ + L2 + Target,8643,0.1,0.5900000000000001,0.31
417,CrossQ + L2 + Target,8738,0.09,0.5900000000000001,0.32
418,CrossQ + L2 + Target,8765,0.09,0.6,0.32999999999999996
419,CrossQ + L2 + Target,8773,0.08,0.59,0.31
420,CrossQ + L2 + Target,8787,0.09,0.61,0.31
421,CrossQ + L2 + Target,8796,0.09,0.61,0.29
422,CrossQ + L2 + Target,8802,0.09999999999999999,0.6,0.3
423,CrossQ + L2 + Target,8807,0.09999999999999998,0.6,0.28
424,CrossQ + L2 + Target,8812,0.10999999999999999,0.62,0.28
425,CrossQ + L2 + Target,8829,0.09999999999999998,0.62,0.29000000000000004
426,CrossQ + L2 + Target,8835,0.09999999999999998,0.61,0.30000000000000004
427,CrossQ + L2 + Target,8854,0.09999999999999999,0.61,0.29000000000000004
428,CrossQ + L2 + Target,8869,0.09,0.6,0.29000000000000004
429,CrossQ + L2 + Target,8889,0.09,0.59,0.30000000000000004
430,CrossQ + L2 + Target,8894,0.1,0.61,0.29000000000000004
431,CrossQ + L2 + Target,8907,0.1,0.5800000000000001,0.31999999999999995
432,CrossQ + L2 + Target,9019,0.10999999999999999,0.5800000000000001,0.29999999999999993
433,CrossQ + L2 + Target,9024,0.11,0.5900000000000001,0.3
434,CrossQ + L2 + Target,9038,0.11,0.5900000000000001,0.3
435,CrossQ + L2 + Target,9047,0.10999999999999999,0.57,0.31
436,CrossQ + L2 + Target,9053,0.10999999999999999,0.59,0.30000000000000004
437,CrossQ + L2 + Target,9075,0.09999999999999999,0.59,0.3
438,CrossQ + L2 + Target,9080,0.10999999999999999,0.6,0.3
439,CrossQ + L2 + Target,9086,0.09999999999999999,0.6100000000000001,0.30000000000000004
440,CrossQ + L2 + Target,9138,0.09999999999999999,0.6200000000000001,0.27
441,CrossQ + L2 + Target,9140,0.12,0.6300000000000001,0.27
442,CrossQ + L2 + Target,9158,0.09999999999999998,0.6200000000000001,0.25
443,CrossQ + L2 + Target,9216,0.10999999999999999,0.61,0.26
444,CrossQ + L2 + Target,9222,0.12,0.62,0.26
445,CrossQ + L2 + Target,9239,0.13,0.63,0.27
446,CrossQ + L2 + Target,9270,0.13,0.61,0.25
447,CrossQ + L2 + Target,9275,0.12000000000000002,0.63,0.24
448,CrossQ + L2 + Target,9289,0.10999999999999999,0.64,0.26
449,CrossQ + L2 + Target,9326,0.10999999999999999,0.64,0.24
450,CrossQ + L2 + Target,9331,0.11000000000000001,0.64,0.24
451,CrossQ + L2 + Target,9337,0.11,0.64,0.26
452,CrossQ + L2 + Target,9389,0.12,0.63,0.25
453,CrossQ + L2 + Target,9400,0.11,0.62,0.27
454,CrossQ + L2 + Target,9419,0.1,0.62,0.26
455,CrossQ + L2 + Target,9467,0.12,0.6200000000000001,0.26
456,CrossQ + L2 + Target,9473,0.11000000000000001,0.6500000000000001,0.25
457,CrossQ + L2 + Target,9490,0.1,0.6400000000000001,0.26
458,CrossQ + L2 + Target,9507,0.11,0.6300000000000001,0.26
459,CrossQ + L2 + Target,9521,0.11,0.6200000000000001,0.26
460,CrossQ + L2 + Target,9526,0.11,0.64,0.26
461,CrossQ + L2 + Target,9540,0.11,0.6299999999999999,0.24
462,CrossQ + L2 + Target,9551,0.12000000000000001,0.6299999999999999,0.24
463,CrossQ + L2 + Target,9582,0.12000000000000001,0.6399999999999999,0.24999999999999997
464,CrossQ + L2 + Target,9588,0.12000000000000001,0.6399999999999999,0.24
465,CrossQ + L2 + Target,9595,0.11000000000000001,0.6399999999999999,0.25
466,CrossQ + L2 + Target,9618,0.1,0.6299999999999999,0.27
467,CrossQ + L2 + Target,9642,0.12,0.61,0.26
468,CrossQ + L2 + Target,9651,0.09999999999999999,0.6399999999999999,0.26
469,CrossQ + L2 + Target,9670,0.12,0.6199999999999999,0.25
470,CrossQ + L2 + Target,9706,0.10999999999999999,0.6199999999999999,0.28
471,CrossQ + L2 + Target,9741,0.1,0.62,0.27
472,CrossQ + L2 + Target,9758,0.12,0.63,0.28
473,CrossQ + L2 + Target,9772,0.10999999999999999,0.6099999999999999,0.28
474,CrossQ + L2 + Target,9802,0.12,0.6199999999999999,0.27
475,CrossQ + L2 + Target,9833,0.09999999999999999,0.61,0.26
476,CrossQ + L2 + Target,9843,0.10999999999999999,0.6199999999999999,0.28
477,CrossQ + L2 + Target,9846,0.11,0.6199999999999999,0.27
478,CrossQ + L2 + Target,9869,0.11,0.63,0.27
479,CrossQ + L2 + Target,9876,0.12,0.6,0.28
480,CrossQ + L2 + Target,9893,0.09,0.61,0.29000000000000004
481,CrossQ + L2 + Target,9902,0.11000000000000001,0.63,0.27
482,CrossQ + L2 + Target,9957,0.1,0.62,0.27
483,CrossQ + L2 + Target,9975,0.1,0.62,0.27
484,CrossQ + L2 + Target,9992,0.09,0.63,0.27
485,CrossQ + L2 + Target,10009,0.09,0.64,0.27
486,CrossQ + L2 + Target,10053,0.1,0.64,0.26
487,CrossQ + L2 + Target,10084,0.1,0.64,0.26
488,CrossQ + L2 + Target,10094,0.11,0.64,0.26
489,CrossQ + L2 + Target,10127,0.1,0.64,0.26
490,CrossQ + L2 + Target,10144,0.1,0.66,0.26
491,CrossQ + L2 + Target,10153,0.1,0.65,0.25
492,CrossQ + L2 + Target,10201,0.1,0.64,0.26
493,CrossQ + L2 + Target,10208,0.1,0.64,0.26
494,CrossQ + L2 + Target,10226,0.09,0.6699999999999999,0.25
495,CrossQ + L2 + Target,10228,0.09,0.6499999999999999,0.26
496,CrossQ + L2 + Target,10229,0.1,0.63,0.26999999999999996
497,CrossQ + L2 + Target,10260,0.09,0.63,0.26
498,CrossQ + L2 + Target,10304,0.08000000000000002,0.6499999999999999,0.27
499,CrossQ + L2 + Target,10309,0.08,0.6599999999999999,0.26
500,CrossQ + L2 + Target,10318,0.09,0.64,0.26
501,CrossQ + L2 + Target,10350,0.09,0.65,0.26
502,CrossQ + L2 + Target,10353,0.1,0.65,0.27
503,CrossQ + L2 + Target,10378,0.09000000000000001,0.66,0.26
504,CrossQ + L2 + Target,10395,0.09000000000000001,0.64,0.27
505,CrossQ + L2 + Target,10452,0.09,0.64,0.26
506,CrossQ + L2 + Target,10459,0.1,0.66,0.24999999999999997
507,CrossQ + L2 + Target,10479,0.08,0.65,0.26
508,CrossQ + L2 + Target,10480,0.1,0.67,0.24999999999999997
509,CrossQ + L2 + Target,10508,0.1,0.65,0.25999999999999995
510,CrossQ + L2 + Target,10525,0.1,0.64,0.25999999999999995
511,CrossQ + L2 + Target,10560,0.09000000000000001,0.65,0.25999999999999995
512,CrossQ + L2 + Target,10566,0.1,0.63,0.25999999999999995
513,CrossQ + L2 + Target,10569,0.11,0.65,0.24999999999999997
514,CrossQ + L2 + Target,10601,0.11,0.65,0.23999999999999996
515,CrossQ + L2 + Target,10604,0.12,0.66,0.21999999999999997
516,CrossQ + L2 + Target,10628,0.09,0.67,0.25
517,CrossQ + L2 + Target,10629,0.1,0.66,0.24
518,CrossQ + L2 + Target,10682,0.1,0.65,0.22
519,CrossQ + L2 + Target,10692,0.13,0.66,0.24
520,CrossQ + L2 + Target,10730,0.11,0.64,0.22999999999999998
521,CrossQ + L2 + Target,10759,0.12,0.6499999999999999,0.24
522,CrossQ + L2 + Target,10776,0.12,0.6599999999999999,0.22999999999999998
523,CrossQ + L2 + Target,10800,0.11,0.6599999999999999,0.24
524,CrossQ + L2 + Target,10811,0.1,0.6499999999999999,0.21999999999999997
525,CrossQ + L2 + Target,10817,0.11,0.6599999999999999,0.21999999999999997
526,CrossQ + L2 + Target,10852,0.12,0.6699999999999999,0.21000000000000002
527,CrossQ + L2 + Target,10865,0.11,0.66,0.24
528,CrossQ + L2 + Target,10879,0.11,0.66,0.23
529,CrossQ + L2 + Target,10906,0.11,0.6699999999999999,0.24000000000000002
530,CrossQ + L2 + Target,10933,0.12,0.6499999999999999,0.24000000000000005
531,CrossQ + L2 + Target,10943,0.10999999999999999,0.6799999999999999,0.21000000000000002
532,CrossQ + L2 + Target,10981,0.09,0.6699999999999999,0.22000000000000003
533,CrossQ + L2 + Target,10982,0.09999999999999999,0.6699999999999999,0.23000000000000004
534,CrossQ + L2 + Target,11007,0.11,0.6599999999999999,0.24000000000000002
535,CrossQ + L2 + Target,11014,0.1,0.6599999999999999,0.25
536,CrossQ + L2 + Target,11027,0.10999999999999999,0.6599999999999999,0.24
537,CrossQ + L2 + Target,11051,0.12,0.6699999999999999,0.22999999999999998
538,CrossQ + L2 + Target,11103,0.1,0.6499999999999999,0.24
539,CrossQ + L2 + Target,11110,0.12,0.6499999999999999,0.22000000000000003
540,CrossQ + L2 + Target,11116,0.11,0.6499999999999999,0.24000000000000002
541,CrossQ + L2 + Target,11130,0.09999999999999999,0.6499999999999999,0.22000000000000003
542,CrossQ + L2 + Target,11137,0.10999999999999999,0.6499999999999999,0.25
543,CrossQ + L2 + Target,11184,0.10999999999999999,0.6599999999999999,0.22999999999999998
544,CrossQ + L2 + Target,11233,0.09,0.6599999999999999,0.22
545,CrossQ + L2 + Target,11258,0.08,0.6799999999999999,0.22
546,CrossQ + L2 + Target,11265,0.08,0.6799999999999999,0.24
547,CrossQ + L2 + Target,11278,0.08,0.69,0.24
548,CrossQ + L2 + Target,11302,0.09,0.69,0.23
549,CrossQ + L2 + Target,11310,0.09,0.6599999999999999,0.25
550,CrossQ + L2 + Target,11334,0.09,0.6699999999999999,0.25
551,CrossQ + L2 + Target,11361,0.1,0.6699999999999999,0.24000000000000002
552,CrossQ + L2 + Target,11367,0.1,0.6699999999999999,0.24000000000000002
553,CrossQ + L2 + Target,11381,0.11,0.6799999999999999,0.23
554,CrossQ + L2 + Target,11388,0.11,0.69,0.22999999999999998
555,CrossQ + L2 + Target,11435,0.09999999999999999,0.69,0.21
556,CrossQ + L2 + Target,11445,0.10999999999999999,0.6699999999999999,0.23
557,CrossQ + L2 + Target,11467,0.1,0.6499999999999999,0.23
558,CrossQ + L2 + Target,11480,0.1,0.6599999999999999,0.24000000000000002
559,CrossQ + L2 + Target,11499,0.1,0.6599999999999999,0.25
560,CrossQ + L2 + Target,11509,0.1,0.64,0.25
561,CrossQ + L2 + Target,11553,0.1,0.6499999999999999,0.26
562,CrossQ + L2 + Target,11561,0.08,0.6599999999999999,0.25
563,CrossQ + L2 + Target,11585,0.09,0.6599999999999999,0.25
564,CrossQ + L2 + Target,11618,0.07999999999999999,0.6599999999999999,0.25
565,CrossQ + L2 + Target,11632,0.07999999999999999,0.6599999999999999,0.24
566,CrossQ + L2 + Target,11662,0.07999999999999999,0.6799999999999999,0.24
567,CrossQ + L2 + Target,11682,0.07999999999999999,0.67,0.26
568,CrossQ + L2 + Target,11696,0.09,0.6699999999999999,0.24000000000000002
569,CrossQ + L2 + Target,11708,0.08,0.6599999999999999,0.25
570,CrossQ + L2 + Target,11718,0.1,0.6599999999999999,0.22999999999999998
571,CrossQ + L2 + Target,11731,0.1,0.6699999999999999,0.24
572,CrossQ + L2 + Target,11750,0.09,0.6699999999999999,0.24000000000000002
573,CrossQ + L2 + Target,11760,0.09,0.6699999999999999,0.24000000000000002
574,CrossQ + L2 + Target,11768,0.09,0.6599999999999999,0.25
575,CrossQ + L2 + Target,11805,0.1,0.6599999999999999,0.27
576,CrossQ + L2 + Target,11869,0.1,0.6699999999999999,0.24
577,CrossQ + L2 + Target,11883,0.09,0.6699999999999999,0.26
578,CrossQ + L2 + Target,11896,0.09,0.6499999999999999,0.26
579,CrossQ + L2 + Target,11911,0.09,0.6499999999999999,0.25
580,CrossQ + L2 + Target,11913,0.09,0.6499999999999999,0.26
581,CrossQ + L2 + Target,11933,0.07999999999999999,0.66,0.25
582,CrossQ + L2 + Target,11959,0.09999999999999998,0.65,0.26
583,CrossQ + L2 + Target,11969,0.08999999999999998,0.6699999999999999,0.26
584,CrossQ + L2 + Target,11970,0.09,0.65,0.25
585,CrossQ + L2 + Target,12010,0.09999999999999999,0.64,0.26
586,CrossQ + L2 + Target,12011,0.09999999999999999,0.6499999999999999,0.28
587,CrossQ + L2 + Target,12019,0.09,0.6399999999999999,0.28
588,CrossQ + L2 + Target,12037,0.09999999999999999,0.62,0.26
589,CrossQ + L2 + Target,12056,0.09999999999999999,0.64,0.26
590,CrossQ + L2 + Target,12056,0.09999999999999999,0.64,0.27
591,CrossQ + L2 + Target,12056,0.09999999999999999,0.62,0.26
592,CrossQ + L2 + Target,12056,0.09999999999999999,0.62,0.27
593,CrossQ + L2 + Target,12056,0.1,0.64,0.26
594,CrossQ + L2 + Target,12056,0.1,0.64,0.27
595,CrossQ + L2 + Target,12056,0.1,0.62,0.26
596,CrossQ + L2 + Target,12056,0.1,0.62,0.27
597,CrossQ + L2 + Target,12120,0.1,0.62,0.27
598,CrossQ + L2 + Target,12147,0.1,0.64,0.27
599,CrossQ + L2 + Target,12155,0.1,0.62,0.27
600,CrossQ + L2 + Target,12162,0.11,0.61,0.27999999999999997
601,CrossQ + L2 + Target,12181,0.11,0.6100000000000001,0.29
602,CrossQ + L2 + Target,12220,0.09,0.64,0.27
603,CrossQ + L2 + Target,12261,0.1,0.63,0.28
604,CrossQ + L2 + Target,12262,0.1,0.6300000000000001,0.26
605,CrossQ + L2 + Target,12270,0.1,0.6400000000000001,0.27
606,CrossQ + L2 + Target,12288,0.08,0.6600000000000001,0.26
607,CrossQ + L2 + Target,12293,0.11000000000000001,0.6500000000000001,0.25
608,CrossQ + L2 + Target,12307,0.1,0.66,0.23
609,CrossQ + L2 + Target,12356,0.11,0.64,0.26
610,CrossQ + L2 + Target,12406,0.11,0.6599999999999999,0.25
611,CrossQ + L2 + Target,12413,0.1,0.6599999999999999,0.26
612,CrossQ + L2 + Target,12432,0.1,0.64,0.26
613,CrossQ + L2 + Target,12471,0.1,0.6499999999999999,0.25
614,CrossQ + L2 + Target,12490,0.1,0.6399999999999999,0.25
615,CrossQ + L2 + Target,12497,0.11,0.6399999999999999,0.24000000000000002
616,CrossQ + L2 + Target,12502,0.1,0.6399999999999999,0.25
617,CrossQ + L2 + Target,12512,0.1,0.65,0.26
618,CrossQ + L2 + Target,12521,0.1,0.65,0.25
619,CrossQ + L2 + Target,12544,0.09000000000000001,0.65,0.26
620,CrossQ + L2 + Target,12558,0.08,0.65,0.25
621,CrossQ + L2 + Target,12581,0.07999999999999999,0.63,0.27
622,CrossQ + L2 + Target,12607,0.09,0.6499999999999999,0.25
623,CrossQ + L2 + Target,12664,0.08,0.6599999999999999,0.26
624,CrossQ + L2 + Target,12722,0.09,0.6699999999999999,0.26
625,CrossQ + L2 + Target,12741,0.06,0.6599999999999999,0.25
626,CrossQ + L2 + Target,12748,0.08,0.6799999999999999,0.27
627,CrossQ + L2 + Target,12753,0.060000000000000005,0.6799999999999999,0.25
628,CrossQ + L2 + Target,12763,0.06999999999999999,0.6699999999999999,0.25
629,CrossQ + L2 + Target,12772,0.07,0.6799999999999999,0.25
630,CrossQ + L2 + Target,12791,0.08000000000000002,0.67,0.26
631,CrossQ + L2 + Target,12802,0.08000000000000002,0.65,0.27
632,CrossQ + L2 + Target,12809,0.08000000000000002,0.65,0.28
633,CrossQ + L2 + Target,12809,0.08000000000000002,0.65,0.24999999999999997
634,CrossQ + L2 + Target,12809,0.08000000000000002,0.66,0.28
635,CrossQ + L2 + Target,12809,0.08000000000000002,0.66,0.24999999999999997
636,CrossQ + L2 + Target,12809,0.08000000000000002,0.65,0.28
637,CrossQ + L2 + Target,12809,0.08000000000000002,0.65,0.24999999999999997
638,CrossQ + L2 + Target,12809,0.08000000000000002,0.66,0.28
639,CrossQ + L2 + Target,12809,0.08000000000000002,0.66,0.24999999999999997
640,CrossQ + L2 + Target,12811,0.08000000000000002,0.65,0.26999999999999996
641,CrossQ + L2 + Target,12832,0.08,0.66,0.26
642,CrossQ + L2 + Target,12855,0.08,0.66,0.27
643,CrossQ + L2 + Target,12962,0.08,0.6300000000000001,0.29000000000000004
644,CrossQ + L2 + Target,13004,0.08,0.6400000000000001,0.29000000000000004
645,CrossQ + L2 + Target,13014,0.08,0.65,0.27
646,CrossQ + L2 + Target,13023,0.06999999999999999,0.66,0.26
647,CrossQ + L2 + Target,13042,0.07999999999999999,0.66,0.26
648,CrossQ + L2 + Target,13053,0.08,0.6699999999999999,0.25
649,CrossQ + L2 + Target,13060,0.06000000000000001,0.66,0.25
650,CrossQ + L2 + Target,13060,0.06000000000000001,0.66,0.26
651,CrossQ + L2 + Target,13060,0.06000000000000001,0.67,0.25
652,CrossQ + L2 + Target,13060,0.06000000000000001,0.67,0.26
653,CrossQ + L2 + Target,13060,0.07,0.66,0.25
654,CrossQ + L2 + Target,13060,0.07,0.66,0.26
655,CrossQ + L2 + Target,13060,0.07,0.67,0.25
656,CrossQ + L2 + Target,13060,0.07,0.67,0.26
657,CrossQ + L2 + Target,13062,0.05,0.68,0.26
658,CrossQ + L2 + Target,13091,0.06999999999999999,0.67,0.26
659,CrossQ + L2 + Target,13093,0.06999999999999999,0.66,0.27999999999999997
660,CrossQ + L2 + Target,13106,0.06999999999999999,0.67,0.25
661,CrossQ + L2 + Target,13144,0.08,0.67,0.26
662,CrossQ + L2 + Target,13150,0.08,0.66,0.27
663,CrossQ + L2 + Target,13161,0.09999999999999999,0.63,0.27
664,CrossQ + L2 + Target,13213,0.09999999999999999,0.65,0.26
665,CrossQ + L2 + Target,13221,0.1,0.6200000000000001,0.26
666,CrossQ + L2 + Target,13229,0.1,0.6200000000000001,0.28
667,CrossQ + L2 + Target,13238,0.09999999999999999,0.6200000000000001,0.28
668,CrossQ + L2 + Target,13246,0.09,0.6200000000000001,0.28
669,CrossQ + L2 + Target,13265,0.08,0.61,0.28
670,CrossQ + L2 + Target,13342,0.09,0.61,0.28
671,CrossQ + L2 + Target,13342,0.09,0.61,0.29000000000000004
672,CrossQ + L2 + Target,13342,0.09,0.61,0.28
673,CrossQ + L2 + Target,13342,0.09,0.61,0.29000000000000004
674,CrossQ + L2 + Target,13342,0.09,0.61,0.28
675,CrossQ + L2 + Target,13342,0.09,0.61,0.29000000000000004
676,CrossQ + L2 + Target,13342,0.09,0.61,0.28
677,CrossQ + L2 + Target,13342,0.09,0.61,0.29000000000000004
678,CrossQ + L2 + Target,13344,0.08,0.6,0.3
679,CrossQ + L2 + Target,13395,0.08,0.61,0.3
680,CrossQ + L2 + Target,13412,0.09,0.62,0.3
681,CrossQ + L2 + Target,13437,0.09,0.6200000000000001,0.29
682,CrossQ + L2 + Target,13443,0.09999999999999999,0.6100000000000001,0.28
683,CrossQ + L2 + Target,13464,0.09999999999999999,0.63,0.27
684,CrossQ + L2 + Target,13472,0.08,0.64,0.27
685,CrossQ + L2 + Target,13480,0.08,0.64,0.28
686,CrossQ + L2 + Target,13480,0.08,0.64,0.29000000000000004
687,CrossQ + L2 + Target,13480,0.08,0.62,0.28
688,CrossQ + L2 + Target,13480,0.08,0.62,0.29000000000000004
689,CrossQ + L2 + Target,13480,0.1,0.64,0.28
690,CrossQ + L2 + Target,13480,0.1,0.64,0.29000000000000004
691,CrossQ + L2 + Target,13480,0.1,0.62,0.28
692,CrossQ + L2 + Target,13480,0.1,0.62,0.29000000000000004
693,CrossQ + L2 + Target,13489,0.09,0.62,0.29
694,CrossQ + L2 + Target,13497,0.09,0.61,0.29
695,CrossQ + L2 + Target,13499,0.1,0.62,0.31
696,CrossQ + L2 + Target,13508,0.09,0.6,0.31000000000000005
697,CrossQ + L2 + Target,13516,0.09,0.6199999999999999,0.29000000000000004
698,CrossQ + L2 + Target,13593,0.08,0.6,0.31
699,CrossQ + L2 + Target,13632,0.09,0.62,0.31
700,CrossQ + L2 + Target,13639,0.07999999999999999,0.5999999999999999,0.33
701,CrossQ + L2 + Target,13646,0.07999999999999999,0.6099999999999999,0.32
702,CrossQ + L2 + Target,13688,0.07999999999999999,0.5999999999999999,0.31
703,CrossQ + L2 + Target,13694,0.07999999999999999,0.6,0.32
704,CrossQ + L2 + Target,13715,0.07999999999999999,0.6,0.32
705,CrossQ + L2 + Target,13731,0.06999999999999999,0.62,0.30000000000000004
706,CrossQ + L2 + Target,13750,0.08,0.61,0.30000000000000004
707,CrossQ + L2 + Target,13759,0.08000000000000002,0.6199999999999999,0.29000000000000004
708,CrossQ + L2 + Target,13767,0.07999999999999999,0.6299999999999999,0.29000000000000004
709,CrossQ + L2 + Target,13769,0.07999999999999999,0.6399999999999999,0.29000000000000004
710,CrossQ + L2 + Target,13786,0.07999999999999999,0.6299999999999999,0.3
711,CrossQ + L2 + Target,13802,0.07999999999999999,0.61,0.30999999999999994
712,CrossQ + L2 + Target,13883,0.07,0.62,0.31999999999999995
713,CrossQ + L2 + Target,13890,0.07999999999999999,0.6000000000000001,0.31
714,CrossQ + L2 + Target,13897,0.09,0.62,0.31
715,CrossQ + L2 + Target,13908,0.07999999999999999,0.6199999999999999,0.3
716,CrossQ + L2 + Target,13952,0.09,0.5999999999999999,0.29000000000000004
717,CrossQ + L2 + Target,13963,0.11,0.5999999999999999,0.29000000000000004
718,CrossQ + L2 + Target,14001,0.09,0.6099999999999999,0.30999999999999994
719,CrossQ + L2 + Target,14009,0.09999999999999999,0.59,0.3
720,CrossQ + L2 + Target,14020,0.10999999999999999,0.61,0.3
721,CrossQ + L2 + Target,14029,0.09999999999999999,0.6,0.31
722,CrossQ + L2 + Target,14037,0.09999999999999999,0.6000000000000001,0.29000000000000004
723,CrossQ + L2 + Target,14053,0.09999999999999999,0.6100000000000001,0.29000000000000004
724,CrossQ + L2 + Target,14134,0.09999999999999999,0.6200000000000001,0.29000000000000004
725,CrossQ + L2 + Target,14141,0.10999999999999999,0.6200000000000001,0.28
726,CrossQ + L2 + Target,14141,0.10999999999999999,0.6200000000000001,0.29
727,CrossQ + L2 + Target,14141,0.10999999999999999,0.6100000000000001,0.28
728,CrossQ + L2 + Target,14141,0.10999999999999999,0.6100000000000001,0.29
729,CrossQ + L2 + Target,14141,0.10999999999999999,0.6200000000000001,0.28
730,CrossQ + L2 + Target,14141,0.10999999999999999,0.6200000000000001,0.29
731,CrossQ + L2 + Target,14141,0.10999999999999999,0.6100000000000001,0.28
732,CrossQ + L2 + Target,14141,0.10999999999999999,0.6100000000000001,0.29
733,CrossQ + L2 + Target,14159,0.10999999999999999,0.61,0.26999999999999996
734,CrossQ + L2 + Target,14203,0.09999999999999999,0.61,0.29
735,CrossQ + L2 + Target,14214,0.09999999999999999,0.6000000000000001,0.29
